0.000000000000000000e+00,3.680000000000000000e+02,6.870000000000000000e+02,6.373000000000000000e+03,3.683200000000000000e+04
0.000000000000000000e+00,5.000000000000000000e+00,3.805656358599662781e-02,2.075200676918029785e-01,3.172078868374228477e-03
0.000000000000000000e+00,1.000000000000000000e+01,8.738749474287033081e-02,3.675431013107299805e-01,9.248118847608566284e-02
0.000000000000000000e+00,1.500000000000000000e+01,1.597413420677185059e-01,3.874137401580810547e-01,1.788955479860305786e-01
0.000000000000000000e+00,2.000000000000000000e+01,2.250826656818389893e-01,3.884407579898834229e-01,2.610465586185455322e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.654331922531127930e-01,3.834006488323211670e-01,3.230941593647003174e-01
0.000000000000000000e+00,3.000000000000000000e+01,2.700089812278747559e-01,3.368940055370330811e-01,3.197201788425445557e-01
0.000000000000000000e+00,3.500000000000000000e+01,2.767529487609863281e-01,3.077466189861297607e-01,3.178521692752838135e-01
0.000000000000000000e+00,4.000000000000000000e+01,2.924233376979827881e-01,2.784409523010253906e-01,3.343027830123901367e-01
0.000000000000000000e+00,4.500000000000000000e+01,2.805744409561157227e-01,2.452498525381088257e-01,3.198738694190979004e-01
0.000000000000000000e+00,5.000000000000000000e+01,2.932706177234649658e-01,2.377729117870330811e-01,3.342303335666656494e-01
0.000000000000000000e+00,5.500000000000000000e+01,3.006545901298522949e-01,2.270197272300720215e-01,3.424028158187866211e-01
0.000000000000000000e+00,6.000000000000000000e+01,3.121672868728637695e-01,2.228459864854812622e-01,3.558848202228546143e-01
0.000000000000000000e+00,6.500000000000000000e+01,3.077130019664764404e-01,2.205381691455841064e-01,3.548046350479125977e-01
0.000000000000000000e+00,7.000000000000000000e+01,3.043786883354187012e-01,2.184587568044662476e-01,3.571013510227203369e-01
0.000000000000000000e+00,7.500000000000000000e+01,2.965342700481414795e-01,2.178688496351242065e-01,3.567057251930236816e-01
0.000000000000000000e+00,8.000000000000000000e+01,2.969538867473602295e-01,2.174184322357177734e-01,3.589457571506500244e-01
0.000000000000000000e+00,8.500000000000000000e+01,2.980993986129760742e-01,2.226488888263702393e-01,3.596837818622589111e-01
0.000000000000000000e+00,9.000000000000000000e+01,2.897603809833526611e-01,2.223912924528121948e-01,3.548633158206939697e-01
0.000000000000000000e+00,9.500000000000000000e+01,2.813817262649536133e-01,2.200618833303451538e-01,3.479512929916381836e-01
0.000000000000000000e+00,1.000000000000000000e+02,2.740094065666198730e-01,2.194757610559463501e-01,3.379313349723815918e-01
0.000000000000000000e+00,1.050000000000000000e+02,2.782290279865264893e-01,2.239977270364761353e-01,3.378542363643646240e-01
0.000000000000000000e+00,5.000000000000000000e+00,4.708179458975791931e-02,2.094853520393371582e-01,3.911675885319709778e-03
0.000000000000000000e+00,1.000000000000000000e+01,9.573842585086822510e-02,3.827678859233856201e-01,9.674447029829025269e-02
0.000000000000000000e+00,1.500000000000000000e+01,1.748414635658264160e-01,3.883198499679565430e-01,1.861377507448196411e-01
0.000000000000000000e+00,2.000000000000000000e+01,2.254037559032440186e-01,3.896296918392181396e-01,2.569333314895629883e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.608177959918975830e-01,3.750543594360351562e-01,3.179101943969726562e-01
0.000000000000000000e+00,3.000000000000000000e+01,2.760131657123565674e-01,3.372214138507843018e-01,3.242090344429016113e-01
0.000000000000000000e+00,3.500000000000000000e+01,2.737821042537689209e-01,3.008204698562622070e-01,3.171927928924560547e-01
0.000000000000000000e+00,4.000000000000000000e+01,2.869899570941925049e-01,2.728606164455413818e-01,3.295859694480895996e-01
0.000000000000000000e+00,4.500000000000000000e+01,2.914139032363891602e-01,2.464251369237899780e-01,3.225596845149993896e-01
0.000000000000000000e+00,5.000000000000000000e+01,2.893868088722229004e-01,2.315105795860290527e-01,3.280388116836547852e-01
0.000000000000000000e+00,5.500000000000000000e+01,2.960624396800994873e-01,2.232032269239425659e-01,3.378252387046813965e-01
0.000000000000000000e+00,6.000000000000000000e+01,3.099986612796783447e-01,2.198033630847930908e-01,3.521156311035156250e-01
0.000000000000000000e+00,6.500000000000000000e+01,3.047860860824584961e-01,2.176667302846908569e-01,3.544524013996124268e-01
0.000000000000000000e+00,7.000000000000000000e+01,3.030531406402587891e-01,2.139283865690231323e-01,3.545839488506317139e-01
0.000000000000000000e+00,7.500000000000000000e+01,2.955526411533355713e-01,2.151232063770294189e-01,3.546787202358245850e-01
0.000000000000000000e+00,8.000000000000000000e+01,2.948449254035949707e-01,2.131831049919128418e-01,3.561421632766723633e-01
0.000000000000000000e+00,8.500000000000000000e+01,2.959610223770141602e-01,2.176225930452346802e-01,3.564840853214263916e-01
0.000000000000000000e+00,9.000000000000000000e+01,2.885954380035400391e-01,2.172204405069351196e-01,3.542854785919189453e-01
0.000000000000000000e+00,9.500000000000000000e+01,2.815742492675781250e-01,2.159827500581741333e-01,3.478780984878540039e-01
0.000000000000000000e+00,1.000000000000000000e+02,2.764073610305786133e-01,2.177440077066421509e-01,3.382153511047363281e-01
0.000000000000000000e+00,1.050000000000000000e+02,2.777647078037261963e-01,2.228613942861557007e-01,3.373360037803649902e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.629483997821807861e-01,6.581772565841674805e-01,4.998608957976102829e-03
0.000000000000000000e+00,1.000000000000000000e+01,1.926385909318923950e-01,5.106656551361083984e-01,1.166996136307716370e-01
0.000000000000000000e+00,1.500000000000000000e+01,2.006602883338928223e-01,4.072051644325256348e-01,1.610703021287918091e-01
0.000000000000000000e+00,2.000000000000000000e+01,2.040693610906600952e-01,3.717900216579437256e-01,2.333574593067169189e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.404112368822097778e-01,3.606985807418823242e-01,2.923034131526947021e-01
0.000000000000000000e+00,3.000000000000000000e+01,3.241522312164306641e-01,3.700277209281921387e-01,3.527289628982543945e-01
0.000000000000000000e+00,3.500000000000000000e+01,3.458731174468994141e-01,3.481717407703399658e-01,3.767504990100860596e-01
0.000000000000000000e+00,4.000000000000000000e+01,3.530572354793548584e-01,3.171592652797698975e-01,3.736445605754852295e-01
0.000000000000000000e+00,4.500000000000000000e+01,3.504559695720672607e-01,2.999006807804107666e-01,3.669574856758117676e-01
0.000000000000000000e+00,5.000000000000000000e+01,3.513696491718292236e-01,2.882655560970306396e-01,3.701926767826080322e-01
0.000000000000000000e+00,5.500000000000000000e+01,3.442316055297851562e-01,2.823933362960815430e-01,3.754904568195343018e-01
0.000000000000000000e+00,6.000000000000000000e+01,3.450808525085449219e-01,2.801665663719177246e-01,3.757761716842651367e-01
0.000000000000000000e+00,6.500000000000000000e+01,3.409137725830078125e-01,2.771955132484436035e-01,3.824823796749114990e-01
0.000000000000000000e+00,7.000000000000000000e+01,3.405736684799194336e-01,2.751207053661346436e-01,3.863377869129180908e-01
0.000000000000000000e+00,7.500000000000000000e+01,3.358302712440490723e-01,2.766311764717102051e-01,3.910808563232421875e-01
0.000000000000000000e+00,8.000000000000000000e+01,3.399850130081176758e-01,2.791020572185516357e-01,3.945283293724060059e-01
0.000000000000000000e+00,8.500000000000000000e+01,3.404817581176757812e-01,2.850900888442993164e-01,4.011772871017456055e-01
0.000000000000000000e+00,9.000000000000000000e+01,3.425221145153045654e-01,2.875426709651947021e-01,4.074981808662414551e-01
0.000000000000000000e+00,9.500000000000000000e+01,3.389318287372589111e-01,2.894609868526458740e-01,4.077875316143035889e-01
0.000000000000000000e+00,1.000000000000000000e+02,3.372392058372497559e-01,2.893867194652557373e-01,4.053418934345245361e-01
0.000000000000000000e+00,1.050000000000000000e+02,3.355760276317596436e-01,2.880683243274688721e-01,4.022707045078277588e-01
0.000000000000000000e+00,5.000000000000000000e+00,7.190078496932983398e-02,4.300492405891418457e-01,4.718455020338296890e-03
0.000000000000000000e+00,1.000000000000000000e+01,1.335093080997467041e-01,4.202007949352264404e-01,8.305235952138900757e-02
0.000000000000000000e+00,1.500000000000000000e+01,1.258119046688079834e-01,3.354800045490264893e-01,1.100804582238197327e-01
0.000000000000000000e+00,2.000000000000000000e+01,1.268944144248962402e-01,2.797374725341796875e-01,1.467828303575515747e-01
0.000000000000000000e+00,2.500000000000000000e+01,1.606471091508865356e-01,2.570489645004272461e-01,1.915982067584991455e-01
0.000000000000000000e+00,3.000000000000000000e+01,2.178004682064056396e-01,2.675383985042572021e-01,2.428842633962631226e-01
0.000000000000000000e+00,3.500000000000000000e+01,2.591979503631591797e-01,2.765878736972808838e-01,2.752070724964141846e-01
0.000000000000000000e+00,4.000000000000000000e+01,2.808625996112823486e-01,2.713240385055541992e-01,3.036845922470092773e-01
0.000000000000000000e+00,4.500000000000000000e+01,2.811482250690460205e-01,2.551798820495605469e-01,3.048759400844573975e-01
0.000000000000000000e+00,5.000000000000000000e+01,2.827882468700408936e-01,2.444664239883422852e-01,3.149684369564056396e-01
0.000000000000000000e+00,5.500000000000000000e+01,2.884311676025390625e-01,2.430214285850524902e-01,3.245081007480621338e-01
0.000000000000000000e+00,6.000000000000000000e+01,2.846296429634094238e-01,2.382843941450119019e-01,3.226647377014160156e-01
0.000000000000000000e+00,6.500000000000000000e+01,2.900450527667999268e-01,2.369113862514495850e-01,3.364566862583160400e-01
0.000000000000000000e+00,7.000000000000000000e+01,2.906715869903564453e-01,2.277856618165969849e-01,3.378217816352844238e-01
0.000000000000000000e+00,7.500000000000000000e+01,2.898267209529876709e-01,2.239587008953094482e-01,3.410295248031616211e-01
0.000000000000000000e+00,8.000000000000000000e+01,2.894698977470397949e-01,2.205342799425125122e-01,3.375065326690673828e-01
0.000000000000000000e+00,8.500000000000000000e+01,2.825942039489746094e-01,2.163627296686172485e-01,3.355836570262908936e-01
0.000000000000000000e+00,9.000000000000000000e+01,2.839003205299377441e-01,2.174105495214462280e-01,3.367939591407775879e-01
0.000000000000000000e+00,9.500000000000000000e+01,2.838644385337829590e-01,2.220976054668426514e-01,3.387355208396911621e-01
0.000000000000000000e+00,1.000000000000000000e+02,2.835933566093444824e-01,2.251027822494506836e-01,3.373214006423950195e-01
0.000000000000000000e+00,1.050000000000000000e+02,2.822556197643280029e-01,2.277782410383224487e-01,3.381772041320800781e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.344089657068252563e-01,3.487637639045715332e-01,5.097534507513046265e-03
0.000000000000000000e+00,1.000000000000000000e+01,1.704164147377014160e-01,3.844307363033294678e-01,7.423508912324905396e-02
0.000000000000000000e+00,1.500000000000000000e+01,1.926252841949462891e-01,3.732914626598358154e-01,1.642351895570755005e-01
0.000000000000000000e+00,2.000000000000000000e+01,1.876005679368972778e-01,3.375890254974365234e-01,2.386949062347412109e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.309311330318450928e-01,3.407662212848663330e-01,3.026897013187408447e-01
0.000000000000000000e+00,3.000000000000000000e+01,2.962763607501983643e-01,3.373609483242034912e-01,3.371898829936981201e-01
0.000000000000000000e+00,3.500000000000000000e+01,3.269430696964263916e-01,3.255488872528076172e-01,3.529226481914520264e-01
0.000000000000000000e+00,4.000000000000000000e+01,3.584766387939453125e-01,3.243866860866546631e-01,3.745018839836120605e-01
0.000000000000000000e+00,4.500000000000000000e+01,3.693956136703491211e-01,3.220612704753875732e-01,3.881326317787170410e-01
0.000000000000000000e+00,5.000000000000000000e+01,3.778380751609802246e-01,3.179855346679687500e-01,4.093410372734069824e-01
0.000000000000000000e+00,5.500000000000000000e+01,3.820104002952575684e-01,3.140457868576049805e-01,4.224262833595275879e-01
0.000000000000000000e+00,6.000000000000000000e+01,3.710117042064666748e-01,3.033662140369415283e-01,4.219275414943695068e-01
0.000000000000000000e+00,6.500000000000000000e+01,3.760026395320892334e-01,3.041488230228424072e-01,4.301995337009429932e-01
0.000000000000000000e+00,7.000000000000000000e+01,3.712787330150604248e-01,3.029337823390960693e-01,4.280006885528564453e-01
0.000000000000000000e+00,7.500000000000000000e+01,3.675207197666168213e-01,3.023472726345062256e-01,4.325766563415527344e-01
0.000000000000000000e+00,8.000000000000000000e+01,3.597222864627838135e-01,2.962512373924255371e-01,4.282958507537841797e-01
0.000000000000000000e+00,8.500000000000000000e+01,3.524481058120727539e-01,2.915714383125305176e-01,4.225288927555084229e-01
0.000000000000000000e+00,9.000000000000000000e+01,3.393747210502624512e-01,2.833485901355743408e-01,4.151448309421539307e-01
0.000000000000000000e+00,9.500000000000000000e+01,3.293150067329406738e-01,2.781223058700561523e-01,4.060216844081878662e-01
0.000000000000000000e+00,1.000000000000000000e+02,3.176492154598236084e-01,2.713274955749511719e-01,3.936806321144104004e-01
0.000000000000000000e+00,1.050000000000000000e+02,3.071955144405364990e-01,2.687299549579620361e-01,3.819088637828826904e-01
0.000000000000000000e+00,5.000000000000000000e+00,3.833400085568428040e-02,1.565870791673660278e-01,2.055709948763251305e-03
0.000000000000000000e+00,1.000000000000000000e+01,7.460846006870269775e-02,1.977275013923645020e-01,6.679026782512664795e-02
0.000000000000000000e+00,1.500000000000000000e+01,1.052721068263053894e-01,2.126102596521377563e-01,1.247914806008338928e-01
0.000000000000000000e+00,2.000000000000000000e+01,1.300161331892013550e-01,2.291504591703414917e-01,1.994252949953079224e-01
0.000000000000000000e+00,2.500000000000000000e+01,1.768259257078170776e-01,2.451640069484710693e-01,2.478714883327484131e-01
0.000000000000000000e+00,3.000000000000000000e+01,2.374755740165710449e-01,2.666447460651397705e-01,2.979966402053833008e-01
0.000000000000000000e+00,3.500000000000000000e+01,2.975329458713531494e-01,2.818506360054016113e-01,3.455754518508911133e-01
0.000000000000000000e+00,4.000000000000000000e+01,3.120428025722503662e-01,2.799396216869354248e-01,3.675130605697631836e-01
0.000000000000000000e+00,4.500000000000000000e+01,3.218830525875091553e-01,2.810231149196624756e-01,3.757584989070892334e-01
0.000000000000000000e+00,5.000000000000000000e+01,3.204608261585235596e-01,2.744492888450622559e-01,3.740746676921844482e-01
0.000000000000000000e+00,5.500000000000000000e+01,3.159990906715393066e-01,2.636936902999877930e-01,3.781473636627197266e-01
0.000000000000000000e+00,6.000000000000000000e+01,3.101587295532226562e-01,2.574582993984222412e-01,3.717544078826904297e-01
0.000000000000000000e+00,6.500000000000000000e+01,3.018568158149719238e-01,2.494330555200576782e-01,3.655778467655181885e-01
0.000000000000000000e+00,7.000000000000000000e+01,2.988216578960418701e-01,2.405008822679519653e-01,3.561488687992095947e-01
0.000000000000000000e+00,7.500000000000000000e+01,2.941196262836456299e-01,2.364034503698348999e-01,3.529840707778930664e-01
0.000000000000000000e+00,8.000000000000000000e+01,2.928758859634399414e-01,2.319946736097335815e-01,3.439547419548034668e-01
0.000000000000000000e+00,8.500000000000000000e+01,2.902301251888275146e-01,2.322889566421508789e-01,3.451723754405975342e-01
0.000000000000000000e+00,9.000000000000000000e+01,2.875520586967468262e-01,2.275407761335372925e-01,3.415324389934539795e-01
0.000000000000000000e+00,9.500000000000000000e+01,2.814538180828094482e-01,2.283770889043807983e-01,3.366324305534362793e-01
0.000000000000000000e+00,1.000000000000000000e+02,2.741535007953643799e-01,2.250142693519592285e-01,3.312272429466247559e-01
0.000000000000000000e+00,1.050000000000000000e+02,2.678867578506469727e-01,2.234856784343719482e-01,3.217499554157257080e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.589642167091369629e-01,6.229654550552368164e-01,6.617869716137647629e-03
0.000000000000000000e+00,1.000000000000000000e+01,2.072262763977050781e-01,5.281131267547607422e-01,1.202038526535034180e-01
0.000000000000000000e+00,1.500000000000000000e+01,2.156582176685333252e-01,4.238581359386444092e-01,1.611642688512802124e-01
0.000000000000000000e+00,2.000000000000000000e+01,2.113107293844223022e-01,3.746433854103088379e-01,2.210746407508850098e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.453639209270477295e-01,3.740760684013366699e-01,2.966579794883728027e-01
0.000000000000000000e+00,3.000000000000000000e+01,3.109117746353149414e-01,3.667490780353546143e-01,3.418047428131103516e-01
0.000000000000000000e+00,3.500000000000000000e+01,3.403224647045135498e-01,3.437264561653137207e-01,3.660834431648254395e-01
0.000000000000000000e+00,4.000000000000000000e+01,3.533329665660858154e-01,3.185490965843200684e-01,3.716016113758087158e-01
0.000000000000000000e+00,4.500000000000000000e+01,3.449454903602600098e-01,2.939158082008361816e-01,3.583180606365203857e-01
0.000000000000000000e+00,5.000000000000000000e+01,3.476970791816711426e-01,2.827119231224060059e-01,3.624957203865051270e-01
0.000000000000000000e+00,5.500000000000000000e+01,3.433492779731750488e-01,2.767610251903533936e-01,3.680886626243591309e-01
0.000000000000000000e+00,6.000000000000000000e+01,3.330529332160949707e-01,2.699113786220550537e-01,3.650507032871246338e-01
0.000000000000000000e+00,6.500000000000000000e+01,3.354552388191223145e-01,2.736022174358367920e-01,3.766002357006072998e-01
0.000000000000000000e+00,7.000000000000000000e+01,3.313857614994049072e-01,2.682638168334960938e-01,3.757740259170532227e-01
0.000000000000000000e+00,7.500000000000000000e+01,3.298206329345703125e-01,2.689205706119537354e-01,3.819514811038970947e-01
0.000000000000000000e+00,8.000000000000000000e+01,3.319427371025085449e-01,2.719537615776062012e-01,3.892956078052520752e-01
0.000000000000000000e+00,8.500000000000000000e+01,3.326271176338195801e-01,2.748786509037017822e-01,3.940376937389373779e-01
0.000000000000000000e+00,9.000000000000000000e+01,3.326493203639984131e-01,2.784473896026611328e-01,3.968431353569030762e-01
0.000000000000000000e+00,9.500000000000000000e+01,3.326388001441955566e-01,2.818273007869720459e-01,3.998049497604370117e-01
0.000000000000000000e+00,1.000000000000000000e+02,3.332297801971435547e-01,2.866688966751098633e-01,4.024910032749176025e-01
0.000000000000000000e+00,1.050000000000000000e+02,3.325934410095214844e-01,2.887109816074371338e-01,4.029756486415863037e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.847075954079627991e-02,4.266852140426635742e-01,3.935040440410375595e-03
0.000000000000000000e+00,1.000000000000000000e+01,1.087900772690773010e-01,4.038305580615997314e-01,7.986376434564590454e-02
0.000000000000000000e+00,1.500000000000000000e+01,1.243867352604866028e-01,3.390439152717590332e-01,1.110501810908317566e-01
0.000000000000000000e+00,2.000000000000000000e+01,1.300068944692611694e-01,2.808875441551208496e-01,1.506665647029876709e-01
0.000000000000000000e+00,2.500000000000000000e+01,1.586171537637710571e-01,2.601216733455657959e-01,1.883396208286285400e-01
0.000000000000000000e+00,3.000000000000000000e+01,2.146398425102233887e-01,2.696020901203155518e-01,2.411072552204132080e-01
0.000000000000000000e+00,3.500000000000000000e+01,2.581892013549804688e-01,2.805219292640686035e-01,2.741383612155914307e-01
0.000000000000000000e+00,4.000000000000000000e+01,2.755273878574371338e-01,2.739855051040649414e-01,3.052317500114440918e-01
0.000000000000000000e+00,4.500000000000000000e+01,2.802824974060058594e-01,2.587660551071166992e-01,3.109079003334045410e-01
0.000000000000000000e+00,5.000000000000000000e+01,2.814287543296813965e-01,2.463172525167465210e-01,3.126535713672637939e-01
0.000000000000000000e+00,5.500000000000000000e+01,2.876801490783691406e-01,2.449572980403900146e-01,3.238194286823272705e-01
0.000000000000000000e+00,6.000000000000000000e+01,2.790141999721527100e-01,2.381714433431625366e-01,3.222417831420898438e-01
0.000000000000000000e+00,6.500000000000000000e+01,2.835470438003540039e-01,2.361483424901962280e-01,3.297292590141296387e-01
0.000000000000000000e+00,7.000000000000000000e+01,2.888552546501159668e-01,2.330121248960494995e-01,3.361295461654663086e-01
0.000000000000000000e+00,7.500000000000000000e+01,2.892665565013885498e-01,2.270273715257644653e-01,3.418468832969665527e-01
0.000000000000000000e+00,8.000000000000000000e+01,2.856269478797912598e-01,2.204179763793945312e-01,3.379906415939331055e-01
0.000000000000000000e+00,8.500000000000000000e+01,2.830231487751007080e-01,2.191362529993057251e-01,3.385572433471679688e-01
0.000000000000000000e+00,9.000000000000000000e+01,2.819871604442596436e-01,2.158993333578109741e-01,3.376314342021942139e-01
0.000000000000000000e+00,9.500000000000000000e+01,2.793259322643280029e-01,2.143996953964233398e-01,3.370121717453002930e-01
0.000000000000000000e+00,1.000000000000000000e+02,2.807172834873199463e-01,2.186458259820938110e-01,3.387469947338104248e-01
